     1.0000000      1.0000000       16.7416773
    45.5659060      6.0666530       49.8335647
   -13.5427950    -43.2674150      -13.9763208
    12.5798980     54.0350840      -36.7706505
   -10.6838910    142.5288420       71.8970681
    65.5929870   -163.1980890        6.3925293
